lookup_key,state,class_code,final_rate,final_rate_uslh,clerical_ind
MI8008,MI,8008,0.0098881,0.016513127,0
MI8010,MI,8010,0.0144269,0.024092923,0
MI8013,MI,8013,0.003242,0.00541414,0
MI8015,MI,8015,0.0087534,0.014618178,0
MI8017,MI,8017,0.0131301,0.021927267,0
MI8018,MI,8018,0.0309611,0.051705037,0
MI8021,MI,8021,0.0316095,0.052787865,0
MI8031,MI,8031,0.0248013,0.041418171,0
MI8032,MI,8032,0.0246392,0.041147464,0
MI8033,MI,8033,0.0205867,0.034379789,0
MI8039,MI,8039,0.0165342,0.027612114,0
MI8044,MI,8044,0.0285296,0.047644432,0
MI8045,MI,8045,0.0058356,0.009745452,0
MI8046,MI,8046,0.0196141,0.032755547,0
MI8047,MI,8047,0.0103744,0.017325248,0
MI8050,MI,8050,0.0153995,0.025717165,0
MI8058,MI,8058,0.0267465,0.044666655,0
MI8059,MI,8059,0.0377693,0.063074731,0
MI8102,MI,8102,0.0204246,0.034109082,0
MI8106,MI,8106,0.0455501,0.076068667,0
MI8107,MI,8107,0.0286917,0.047915139,0
MI8111,MI,8111,0.0196141,0.032755547,0
MI8116,MI,8116,0.0270707,0.045208069,0
MI8209,MI,8209,0.0377693,0.063074731,0
MI8215,MI,8215,0.0353378,0.059014126,0
MI8227,MI,8227,0.0492784,0.082294928,0
MI8232,MI,8232,0.0552761,0.092311087,0
MI8235,MI,8235,0.0465227,0.077692909,0
MI8264,MI,8264,0.0588423,0.098266641,0
MI8265,MI,8265,0.0873719,0.145911073,0
MI8279,MI,8279,0.0564108,0.094206036,0
MI8291,MI,8291,0.0335547,0.056036349,0
MI8292,MI,8292,0.0463606,0.077422202,0
MI8293,MI,8293,0.2061912,0.344339304,0
MI8304,MI,8304,0.0460364,0.076880788,0
MI8350,MI,8350,0.0449017,0.074985839,0
MI8381,MI,8381,0.0139406,0.023280802,0
MI8387,MI,8387,0.0384177,0.064157559,0
MI8392,MI,8392,0.0228561,0.038169687,0
MI8393,MI,8393,0.025936,0.04331312,0
MI8395,MI,8395,0.03242,0.0541414,0
MI8401,MI,8401,0.0068082,0.011369694,0
MI8601,MI,8601,0.0050251,0.008391917,0
MI8606,MI,8606,0.0865634,0.144560878,0
MI8709,MI,8709,0.0742418,0.123983806,0
MI8719,MI,8719,0.0748396,0.124982132,0
MI8720,MI,8720,0.014589,0.02436363,0
MI8726,MI,8726,0.0526825,0.087979775,0
MI8734,MI,8734,0.0074566,0.012452522,0
MI8737,MI,8737,0.0068082,0.011369694,0
MI8738,MI,8738,0.0094018,0.015701006,0
MI8742,MI,8742,0.0034041,0.005684847,0
MI8745,MI,8745,0.0342031,0.057119177,0
MI8748,MI,8748,0.0068082,0.011369694,0
MI8755,MI,8755,0.0042146,0.007038382,0
MI8800,MI,8800,0.0144269,0.024092923,0
MI8803,MI,8803,0.0004863,0.000812121,0
MI8805,MI,8805,0.0037283,0.006226261,0
MI8810,MI,8810,0.0014589,0.002436363,1
MI8814,MI,8814,0.003242,0.00541414,0
MI8815,MI,8815,0.0045388,0.007579796,0
MI8820,MI,8820,0.0012968,0.002165656,0
MI8829,MI,8829,0.0314474,0.052517158,0
MI8831,MI,8831,0.0137785,0.023010095,0
MI8832,MI,8832,0.0030799,0.005143433,0
MI8833,MI,8833,0.0153995,0.025717165,0
MI8835,MI,8835,0.0286917,0.047915139,0
MI8837,MI,8837,0.0228561,0.038169687,0
MI8868,MI,8868,0.0045388,0.007579796,0
MI8869,MI,8869,0.0042146,0.007038382,0
MI8901,MI,8901,0.001621,0.00270707,0
MI9015,MI,9015,0.0392282,0.065511094,0
MI9040,MI,9040,0.0317716,0.053058572,0
MI9052,MI,9052,0.0225319,0.037628273,0
MI9053,MI,9053,0.030799,0.05143433,0
MI9058,MI,9058,0.0141027,0.023551509,0
MI9060,MI,9060,0.0192899,0.032214133,0
MI9061,MI,9061,0.0157237,0.026258579,0
MI9063,MI,9063,0.0119954,0.020032318,0
MI9065,MI,9065,0.0115091,0.019220197,0
MI9093,MI,9093,0.0173447,0.028965649,0
MI9101,MI,9101,0.0262602,0.043854534,0
MI9102,MI,9102,0.0400387,0.066864629,0
MI9108,MI,9108,1.3977,2.334159,0
MI9154,MI,9154,0.0118333,0.019761611,0
MI9156,MI,9156,0.014589,0.02436363,0
MI9220,MI,9220,0.0541414,0.090416138,0
MI9402,MI,9402,0.0455501,0.076068667,0
MI9403,MI,9403,0.0672715,0.112343405,0
MI9410,MI,9410,0.014589,0.02436363,0
MI9501,MI,9501,0.0309611,0.051705037,0
MI9519,MI,9519,0.0645158,0.107741386,0
MI9521,MI,9521,0.0283675,0.047373725,0
MI9522,MI,9522,0.0282054,0.047103018,0
MI9530,MI,9530,0.0385798,0.064428266,0
MI9558,MI,9558,0.1121732,0.187329244,0
MI9559,MI,9559,0.0402008,0.067135336,0
MI9586,MI,9586,0.0055114,0.009204038,0
MI9620,MI,9620,0.0095639,0.015971713,0
MN0005,MN,5,0.098348,0.14457156,0
MN0006,MN,6,0.0750438,0.110314386,0
MN0008,MN,8,0.0489602,0.071971494,0
MN0016,MN,16,0.0750438,0.110314386,0
MN0034,MN,34,0.0882994,0.129800118,0
MN0035,MN,35,0.0521672,0.076685784,0
MN0042,MN,42,0.1043344,0.153371568,0
MN0050,MN,50,0.167833,0.24671451,0
MN0079,MN,79,0.0489602,0.071971494,0
MN0106,MN,106,0.1462392,0.214971624,0
MN0113,MN,113,0.0882994,0.129800118,0
MN0170,MN,170,0.0682022,0.100257234,0
MN0251,MN,251,0.058795,0.08642865,0
MN0400,MN,400,0.0968514,0.142371558,0
MN0401,MN,401,0.1481634,0.217800198,0
MN0908,MN,908,1.8027616,2.650059552,0
MN0909,MN,909,2.147678,3.15708666,0
MN0912,MN,912,27.683644,40.69495668,0
MN0913,MN,913,5.379208,7.90743576,0
MN0917,MN,917,0.0806026,0.118485822,0
MN1164,MN,1164,0.0756852,0.111257244,0
MN1165,MN,1165,0.0290768,0.042742896,0
MN1320,MN,1320,0.028863,0.04242861,0
MN1322,MN,1322,0.1575706,0.231628782,0
MN1430,MN,1430,0.0904374,0.132942978,0
MN1438,MN,1438,0.0664918,0.097742946,0
MN1452,MN,1452,0.0372012,0.054685764,0
MN1463,MN,1463,0.1907096,0.280343112,0
MN1472,MN,1472,0.0622158,0.091457226,0
MN1624,MN,1624,0.0453256,0.066628632,0
MN1642,MN,1642,0.040622,0.05971434,0
MN1654,MN,1654,0.0453256,0.066628632,0
MN1655,MN,1655,0.0453256,0.066628632,0
MN1699,MN,1699,0.040622,0.05971434,0
MN1701,MN,1701,0.040622,0.05971434,0
MN1710,MN,1710,0.0543052,0.079828644,0
MN1747,MN,1747,0.0357046,0.052485762,0
MN1803,MN,1803,0.088727,0.13042869,0
MN1852,MN,1852,0.039553,0.05814291,0
MN1853,MN,1853,0.033139,0.04871433,0
MN1860,MN,1860,0.0333528,0.049028616,0
MN1924,MN,1924,0.0528086,0.077628642,0
MN1925,MN,1925,0.0613606,0.090200082,0
MN2001,MN,2001,0.0483952,0.071140944,0
MN2002,MN,2002,0.052381,0.07700007,0
MN2003,MN,2003,0.0714092,0.104971524,0
MN2014,MN,2014,0.0660642,0.097114374,0
MN2016,MN,2016,0.0536638,0.078885786,0
MN2021,MN,2021,0.1150244,0.169085868,0
MN2039,MN,2039,0.057726,0.08485722,0
MN2041,MN,2041,0.063071,0.09271437,0
MN2065,MN,2065,0.057726,0.08485722,0
MN2070,MN,2070,0.057726,0.08485722,0
MN2081,MN,2081,0.0617882,0.090828654,0
MN2089,MN,2089,0.0773956,0.113771532,0
MN2095,MN,2095,0.066278,0.09742866,0
MN2105,MN,2105,0.0572984,0.084228648,0
MN2111,MN,2111,0.0425462,0.062542914,0
MN2121,MN,2121,0.049174,0.07228578,0
MN2130,MN,2130,0.0412634,0.060657198,0
MN2131,MN,2131,0.041691,0.06128577,0
MN2150,MN,2150,0.1178775,0.173279925,0
MN2157,MN,2157,0.1056172,0.155257284,0
MN2172,MN,2172,0.03207,0.0471429,0
MN2174,MN,2174,0.048105,0.07071435,0
MN2211,MN,2211,0.104762,0.15400014,0
MN2220,MN,2220,0.0359184,0.052800048,0
MN2286,MN,2286,0.0324976,0.047771472,0
MN2288,MN,2288,0.0626434,0.092085798,0
MN2302,MN,2302,0.029932,0.04400004,0
MN2305,MN,2305,0.0551604,0.081085788,0
MN2361,MN,2361,0.0399806,0.058771482,0
MN2362,MN,2362,0.0399806,0.058771482,0
MN2380,MN,2380,0.0399806,0.058771482,0
MN2388,MN,2388,0.0399806,0.058771482,0
MN2402,MN,2402,0.0357046,0.052485762,0
MN2413,MN,2413,0.0316424,0.046514328,0
MN2416,MN,2416,0.031001,0.04557147,0
MN2417,MN,2417,0.0316424,0.046514328,0
MN2501,MN,2501,0.0410496,0.060342912,0
MN2503,MN,2503,0.0399806,0.058771482,0
MN2534,MN,2534,0.0399806,0.058771482,0
MN2570,MN,2570,0.0767542,0.112828674,0
MN2576,MN,2576,0.082134,0.12073698,0
MN2578,MN,2578,0.028899,0.04248153,0
MN2585,MN,2585,0.0703402,0.103400094,0
MN2586,MN,2586,0.0703402,0.103400094,0
MN2587,MN,2587,0.06414,0.0942858,0
MN2623,MN,2623,0.1167348,0.171600156,0
MN2640,MN,2640,0.0605054,0.088942938,0
MN2651,MN,2651,0.0493878,0.072600066,0
MN2660,MN,2660,0.0493878,0.072600066,0
MN2670,MN,2670,0.0493878,0.072600066,0
MN2683,MN,2683,0.0493878,0.072600066,0
MN2686,MN,2686,0.0493878,0.072600066,0
MN2688,MN,2688,0.0493878,0.072600066,0
MN2702,MN,2702,0.1616328,0.237600216,0
MN2710,MN,2710,0.1641984,0.241371648,0
MN2714,MN,2714,0.058795,0.08642865,0
MN2729,MN,2729,0.0735472,0.108114384,0
MN2731,MN,2731,0.0532362,0.078257214,0
MN2735,MN,2735,0.0720506,0.105914382,0
MN2759,MN,2759,0.0895822,0.131685834,0
MN2790,MN,2790,0.0378426,0.055628622,0
MN2802,MN,2802,0.0434014,0.063800058,0
MN2812,MN,2812,0.060494,0.08892618,0
MN2881,MN,2881,0.051312,0.07542864,0
MN2883,MN,2883,0.0517396,0.076057212,0
MN2915,MN,2915,0.0391254,0.057514338,0
MN2916,MN,2916,0.06414,0.0942858,0
MN2923,MN,2923,0.0346356,0.050914332,0
MN2960,MN,2960,0.058795,0.08642865,0
MN3004,MN,3004,0.0510982,0.075114354,0
MN3018,MN,3018,0.0701264,0.103085808,0
MN3022,MN,3022,0.0525948,0.077314356,0
MN3027,MN,3027,0.0607192,0.089257224,0
MN3028,MN,3028,0.0594364,0.087371508,0
MN3030,MN,3030,0.111176,0.16342872,0
MN3040,MN,3040,0.089796,0.13200012,0
MN3042,MN,3042,0.116521,0.17128587,0
MN3064,MN,3064,0.0692712,0.101828664,0
MN3066,MN,3066,0.0810302,0.119114394,0
MN3076,MN,3076,0.0649952,0.095542944,0
MN3081,MN,3081,0.1051896,0.154628712,0
MN3082,MN,3082,0.0487464,0.071657208,0
MN3085,MN,3085,0.0773956,0.113771532,0
MN3110,MN,3110,0.062002,0.09114294,0
MN3111,MN,3111,0.035277,0.05185719,0
MN3113,MN,3113,0.0307872,0.045257184,0
MN3114,MN,3114,0.0457532,0.067257204,0
MN3126,MN,3126,0.04276,0.0628572,0
MN3131,MN,3131,0.033139,0.04871433,0
MN3132,MN,3132,0.0455394,0.066942918,0
MN3145,MN,3145,0.0280078,0.041171466,0
MN3146,MN,3146,0.0560156,0.082342932,0
MN3169,MN,3169,0.0354908,0.052171476,0
MN3175,MN,3175,0.0354908,0.052171476,0
MN3179,MN,3179,0.0301458,0.044314326,0
MN3180,MN,3180,0.0483188,0.071028636,0
MN3188,MN,3188,0.0472498,0.069457206,0
MN3220,MN,3220,0.0504568,0.074171496,0
MN3223,MN,3223,0.0605054,0.088942938,0
MN3224,MN,3224,0.0510982,0.075114354,0
MN3227,MN,3227,0.0605054,0.088942938,0
MN3241,MN,3241,0.0528086,0.077628642,0
MN3255,MN,3255,0.0904374,0.132942978,0
MN3257,MN,3257,0.04276,0.0628572,0
MN3300,MN,3300,0.0690574,0.101514378,0
MN3303,MN,3303,0.0472498,0.069457206,0
MN3307,MN,3307,0.0472498,0.069457206,0
MN3315,MN,3315,0.070554,0.10371438,0
MN3334,MN,3334,0.051312,0.07542864,0
MN3341,MN,3341,0.0519534,0.076371498,0
MN3365,MN,3365,0.1167348,0.171600156,0
MN3372,MN,3372,0.0607192,0.089257224,0
MN3373,MN,3373,0.1013412,0.148971564,0
MN3382,MN,3382,0.0134694,0.019800018,0
MN3383,MN,3383,0.0134694,0.019800018,0
MN3385,MN,3385,0.0134694,0.019800018,0
MN3400,MN,3400,0.0605054,0.088942938,0
MN3507,MN,3507,0.05345,0.0785715,0
MN3515,MN,3515,0.0312148,0.045885756,0
MN3548,MN,3548,0.0209524,0.030800028,0
MN3559,MN,3559,0.0397668,0.058457196,0
MN3571,MN,3571,0.0153936,0.022628592,0
MN3574,MN,3574,0.0098348,0.014457156,0
MN3612,MN,3612,0.0337804,0.049657188,0
MN3620,MN,3620,0.0688436,0.101200092,0
MN3629,MN,3629,0.0297182,0.043685754,0
MN3632,MN,3632,0.056657,0.08328579,0
MN3634,MN,3634,0.0436152,0.064114344,0
MN3635,MN,3635,0.0344218,0.050600046,0
MN3638,MN,3638,0.0241594,0.035514318,0
MN3642,MN,3642,0.0183868,0.027028596,0
MN3643,MN,3643,0.0301458,0.044314326,0
MN3647,MN,3647,0.037415,0.05500005,0
MN3648,MN,3648,0.0237318,0.034885746,0
MN3681,MN,3681,0.0173178,0.025457166,0
MN3685,MN,3685,0.0134694,0.019800018,0
MN3719,MN,3719,0.024587,0.03614289,0
MN3724,MN,3724,0.0932168,0.137028696,0
MN3726,MN,3726,0.0579398,0.085171506,0
MN3803,MN,3803,0.0547328,0.080457216,0
MN3807,MN,3807,0.0233042,0.034257174,0
MN3808,MN,3808,0.0446842,0.065685774,0
MN3821,MN,3821,0.0992032,0.145828704,0
MN3822,MN,3822,0.0649952,0.095542944,0
MN3824,MN,3824,0.0857338,0.126028686,0
MN3826,MN,3826,0.0162488,0.023885736,0
MN3827,MN,3827,0.0316424,0.046514328,0
MN3830,MN,3830,0.0179592,0.026400024,0
MN3851,MN,3851,0.0500292,0.073542924,0
MN3881,MN,3881,0.071623,0.10528581,0
MN4000,MN,4000,0.1056172,0.155257284,0
MN4021,MN,4021,0.0607192,0.089257224,0
MN4024,MN,4024,0.0592226,0.087057222,0
MN4034,MN,4034,0.093003,0.13671441,0
MN4036,MN,4036,0.0344218,0.050600046,0
MN4038,MN,4038,0.0451118,0.066314346,0
MN4053,MN,4053,0.037415,0.05500005,0
MN4061,MN,4061,0.037415,0.05500005,0
MN4062,MN,4062,0.037415,0.05500005,0
MN4101,MN,4101,0.0474636,0.069771492,0
MN4112,MN,4112,0.0113314,0.016657158,0
MN4114,MN,4114,0.03207,0.0471429,0
MN4130,MN,4130,0.0453256,0.066628632,0
MN4131,MN,4131,0.0602916,0.088628652,0
MN4133,MN,4133,0.0301458,0.044314326,0
MN4150,MN,4150,0.0134694,0.019800018,0
MN4206,MN,4206,0.3059478,0.449743266,0
MN4207,MN,4207,0.0190282,0.027971454,0
MN4239,MN,4239,0.0312148,0.045885756,0
MN4240,MN,4240,0.0190282,0.027971454,0
MN4243,MN,4243,0.0367736,0.054057192,0
MN4244,MN,4244,0.0429738,0.063171486,0
MN4250,MN,4250,0.0190282,0.027971454,0
MN4251,MN,4251,0.0600778,0.088314366,0
MN4263,MN,4263,0.0190282,0.027971454,0
MN4273,MN,4273,0.0410496,0.060342912,0
MN4279,MN,4279,0.038484,0.05657148,0
MN4283,MN,4283,0.0468222,0.068828634,0
MN4299,MN,4299,0.0401944,0.059085768,0
MN4304,MN,4304,0.0401944,0.059085768,0
MN4307,MN,4307,0.0301458,0.044314326,0
MN4308,MN,4308,0.0078585,0.011551995,0
MN4314,MN,4314,0.0733334,0.107800098,0
MN4351,MN,4351,0.0457532,0.067257204,0
MN4352,MN,4352,0.0457532,0.067257204,0
MN4361,MN,4361,0.0252284,0.037085748,0
MN4410,MN,4410,0.0585812,0.086114364,0
MN4420,MN,4420,0.0703402,0.103400094,0
MN4432,MN,4432,0.0354908,0.052171476,0
MN4452,MN,4452,0.0485326,0.071342922,0
MN4459,MN,4459,0.0412634,0.060657198,0
MN4470,MN,4470,0.031001,0.04557147,0
MN4484,MN,4484,0.0431876,0.063485772,0
MN4493,MN,4493,0.0275802,0.040542894,0
MN4511,MN,4511,0.0062002,0.009114294,0
MN4557,MN,4557,0.0297182,0.043685754,0
MN4558,MN,4558,0.0335666,0.049342902,0
MN4568,MN,4568,0.0359184,0.052800048,0
MN4581,MN,4581,0.0179592,0.026400024,0
MN4583,MN,4583,0.0660642,0.097114374,0
MN4611,MN,4611,0.0188144,0.027657168,0
MN4635,MN,4635,0.0380564,0.055942908,0
MN4653,MN,4653,0.0218076,0.032057172,0
MN4665,MN,4665,0.1043344,0.153371568,0
MN4670,MN,4670,0.1071138,0.157457286,0
MN4683,MN,4683,0.0528086,0.077628642,0
MN4686,MN,4686,0.0365598,0.053742906,0
MN4692,MN,4692,0.0153936,0.022628592,0
MN4693,MN,4693,0.0209524,0.030800028,0
MN4703,MN,4703,0.029932,0.04400004,0
MN4720,MN,4720,0.03207,0.0471429,0
MN4740,MN,4740,0.0089796,0.013200012,0
MN4741,MN,4741,0.0198834,0.029228598,0
MN4751,MN,4751,0.0401944,0.059085768,0
MN4767,MN,4767,0.0376288,0.055314336,0
MN4771,MN,4771,0.0397668,0.058457196,0
MN4777,MN,4777,0.0643538,0.094600086,0
MN4825,MN,4825,0.0179592,0.026400024,0
MN4828,MN,4828,0.0220214,0.032371458,0
MN4829,MN,4829,0.018173,0.02671431,0
MN4902,MN,4902,0.0322838,0.047457186,0
MN4923,MN,4923,0.0168902,0.024828594,0
MN5000,MN,5000,0.470943,0.69228621,0
MN5020,MN,5020,0.111176,0.16342872,0
MN5022,MN,5022,0.156074,0.22942878,0
MN5037,MN,5037,0.3700878,0.544029066,0
MN5040,MN,5040,0.5522454,0.811800738,0
MN5057,MN,5057,0.0626434,0.092085798,0
MN5059,MN,5059,1.446357,2.12614479,0
MN5102,MN,5102,0.1124588,0.165314436,0
MN5146,MN,5146,0.0923616,0.135771552,0
MN5160,MN,5160,0.0498154,0.073228638,0
MN5183,MN,5183,0.0643538,0.094600086,0
MN5188,MN,5188,0.075899,0.11157153,0
MN5190,MN,5190,0.0451118,0.066314346,0
MN5191,MN,5191,0.017104,0.02514288,0
MN5192,MN,5192,0.0483188,0.071028636,0
MN5213,MN,5213,0.1032654,0.151800138,0
MN5215,MN,5215,0.0850924,0.125085828,0
MN5221,MN,5221,0.1088242,0.159971574,0
MN5222,MN,5222,0.162488,0.23885736,0
MN5348,MN,5348,0.1049758,0.154314426,0
MN5403,MN,5403,0.1708262,0.251114514,0
MN5437,MN,5437,0.1789506,0.263057382,0
MN5445,MN,5445,0.0964238,0.141742986,0
MN5462,MN,5462,0.172109,0.25300023,0
MN5472,MN,5472,0.1417494,0.208371618,0
MN5473,MN,5473,0.1503014,0.220943058,0
MN5474,MN,5474,0.101555,0.14928585,0
MN5478,MN,5478,0.1644122,0.241685934,0
MN5479,MN,5479,0.1017688,0.149600136,0
MN5480,MN,5480,0.1103208,0.162171576,0
MN5491,MN,5491,0.0350632,0.051542904,0
MN5506,MN,5506,0.0885132,0.130114404,0
MN5507,MN,5507,0.0904374,0.132942978,0
MN5508,MN,5508,0.2706708,0.397886076,0
MN5536,MN,5536,0.120159,0.17663373,0
MN5537,MN,5537,0.0637124,0.093657228,0
MN5538,MN,5538,0.1225074,0.180085878,0
MN5551,MN,5551,0.5203892,0.764972124,0
MN5606,MN,5606,0.022449,0.03300003,0
MN5645,MN,5645,0.1691158,0.248600226,0
MN5649,MN,5649,0.1006998,0.148028706,0
MN5651,MN,5651,0.1748884,0.257085948,0
MN5703,MN,5703,0.2240624,0.329371728,0
MN5705,MN,5705,0.2069584,0.304228848,0
MN5951,MN,5951,0.0222352,0.032685744,0
MN6003,MN,6003,0.130418,0.19171446,0
MN6017,MN,6017,0.1511566,0.222200202,0
MN6204,MN,6204,0.1740332,0.255828804,0
MN6213,MN,6213,0.0446842,0.065685774,0
MN6216,MN,6216,0.1066862,0.156828714,0
MN6217,MN,6217,0.1009136,0.148342992,0
MN6229,MN,6229,0.0893684,0.131371548,0
MN6233,MN,6233,0.0579398,0.085171506,0
MN6235,MN,6235,0.1105346,0.162485862,0
MN6236,MN,6236,0.1513704,0.222514488,0
MN6237,MN,6237,0.0179592,0.026400024,0
MN6248,MN,6248,0.175316,0.25771452,0
MN6251,MN,6251,0.1222936,0.179771592,0
MN6252,MN,6252,0.0955686,0.140485842,0
MN6260,MN,6260,0.2334696,0.343200312,0
MN6306,MN,6306,0.104762,0.15400014,0
MN6319,MN,6319,0.0425462,0.062542914,0
MN6325,MN,6325,0.0902236,0.132628692,0
MN6400,MN,6400,0.1201556,0.176628732,0
MN6504,MN,6504,0.0463946,0.068200062,0
MN6702,MN,6702,0.1919924,0.282228828,0
MN6703,MN,6703,0.3123618,0.459171846,0
MN6704,MN,6704,0.2123034,0.312085998,0
MN6801,MN,6801,0.0564432,0.082971504,0
MN6811,MN,6811,0.0857338,0.126028686,0
MN6824,MN,6824,0.100486,0.14771442,0
MN6826,MN,6826,0.0925754,0.136085838,0
MN6834,MN,6834,0.051312,0.07542864,0
MN6836,MN,6836,0.051312,0.07542864,0
MN6843,MN,6843,0.3157826,0.464200422,0
MN6845,MN,6845,0.197765,0.29071455,0
MN6854,MN,6854,0.0487464,0.071657208,0
MN6872,MN,6872,0.11759,0.1728573,0
MN6874,MN,6874,0.547328,0.80457216,0
MN6882,MN,6882,0.0733334,0.107800098,0
MN6884,MN,6884,0.1757436,0.258343092,0
MN7016,MN,7016,0.1019826,0.149914422,0
MN7024,MN,7024,0.113314,0.16657158,0
MN7038,MN,7038,0.056657,0.08328579,0
MN7046,MN,7046,0.0959962,0.141114414,0
MN7047,MN,7047,0.1233626,0.181343022,0
MN7050,MN,7050,0.0686298,0.100885806,0
MN7090,MN,7090,0.063071,0.09271437,0
MN7098,MN,7098,0.1066862,0.156828714,0
MN7099,MN,7099,0.1163072,0.170971584,0
MN7151,MN,7151,0.0724782,0.106542954,0
MN7152,MN,7152,0.1180176,0.173485872,0
MN7153,MN,7153,0.080175,0.11785725,0
MN7201,MN,7201,0.1483772,0.218114484,0
MN7207,MN,7207,0.1483772,0.218114484,0
MN7222,MN,7222,0.098348,0.14457156,0
MN7228,MN,7228,0.0938582,0.137971554,0
MN7229,MN,7229,0.1361906,0.200200182,0
MN7230,MN,7230,0.1252868,0.184171596,0
MN7231,MN,7231,0.1252868,0.184171596,0
MN7232,MN,7232,0.0838096,0.123200112,0
MN7309,MN,7309,0.1372596,0.201771612,0
MN7313,MN,7313,0.2428768,0.357028896,0
MN7317,MN,7317,0.1398252,0.205543044,0
MN7327,MN,7327,0.5449762,0.801115014,0
MN7333,MN,7333,0.12828,0.1885716,0
MN7335,MN,7335,0.1426046,0.209628762,0
MN7337,MN,7337,0.1552188,0.228171636,0
MN7350,MN,7350,0.0690574,0.101514378,0
MN7360,MN,7360,0.079106,0.11628582,0
MN7370,MN,7370,0.0722644,0.106228668,0
MN7380,MN,7380,0.0902236,0.132628692,0
MN7382,MN,7382,0.0594364,0.087371508,0
MN7390,MN,7390,0.0927892,0.136400124,0
MN7394,MN,7394,0.1054034,0.154942998,0
MN7395,MN,7395,0.1169486,0.171914442,0
MN7398,MN,7398,0.1274248,0.187314456,0
MN7403,MN,7403,0.0893684,0.131371548,0
MN7405,MN,7405,0.0173178,0.025457166,0
MN7409,MN,7409,3.452163,5.07467961,0
MN7420,MN,7420,0.0835958,0.122885826,0
MN7421,MN,7421,0.0113314,0.016657158,0
MN7422,MN,7422,0.016035,0.02357145,0
MN7423,MN,7423,0.0550095,0.080863965,0
MN7425,MN,7425,0.043829,0.06442863,0
MN7431,MN,7431,0.016035,0.02357145,0
MN7502,MN,7502,0.0361322,0.053114334,0
MN7515,MN,7515,0.0141108,0.020742876,0
MN7520,MN,7520,0.0436152,0.064114344,0
MN7529,MN,7529,0.1430322,0.210257334,0
MN7538,MN,7538,0.090865,0.13357155,0
MN7539,MN,7539,0.0183868,0.027028596,0
MN7540,MN,7540,0.0474636,0.069771492,0
MN7580,MN,7580,0.0354908,0.052171476,0
MN7590,MN,7590,0.0543052,0.079828644,0
MN7600,MN,7600,0.0510982,0.075114354,0
MN7601,MN,7601,0.1697572,0.249543084,0
MN7605,MN,7605,0.017104,0.02514288,0
MN7610,MN,7610,0.0059864,0.008800008,0
MN7705,MN,7705,0.0688436,0.101200092,0
MN7706,MN,7706,0.05345,0.0785715,0
MN7708,MN,7708,0.3283968,0.482743296,0
MN7720,MN,7720,0.0335666,0.049342902,0
MN7855,MN,7855,0.1573568,0.231314496,0
MN8001,MN,8001,0.0419048,0.061600056,0
MN8002,MN,8002,0.0218076,0.032057172,0
MN8006,MN,8006,0.0369874,0.054371478,0
MN8008,MN,8008,0.019242,0.02828574,0
MN8013,MN,8013,0.0059864,0.008800008,0
MN8015,MN,8015,0.011759,0.01728573,0
MN8017,MN,8017,0.0218076,0.032057172,0
MN8018,MN,8018,0.063071,0.09271437,0
MN8021,MN,8021,0.0423324,0.062228628,0
MN8029,MN,8029,0.0354908,0.052171476,0
MN8031,MN,8031,0.0312148,0.045885756,0
MN8032,MN,8032,0.0367736,0.054057192,0
MN8033,MN,8033,0.0318562,0.046828614,0
MN8034,MN,8034,0.0359184,0.052800048,0
MN8036,MN,8036,0.0335666,0.049342902,0
MN8039,MN,8039,0.020311,0.02985717,0
MN8044,MN,8044,0.0463946,0.068200062,0
MN8045,MN,8045,0.0068416,0.010057152,0
MN8047,MN,8047,0.0222352,0.032685744,0
MN8048,MN,8048,0.0359184,0.052800048,0
MN8050,MN,8050,0.04056,0.0596232,0
MN8052,MN,8052,0.0508844,0.074800068,0
MN8058,MN,8058,0.0344218,0.050600046,0
MN8072,MN,8072,0.0104762,0.015400014,0
MN8102,MN,8102,0.0440428,0.064742916,0
MN8103,MN,8103,0.0382702,0.056257194,0
MN8106,MN,8106,0.0682022,0.100257234,0
MN8107,MN,8107,0.0510982,0.075114354,0
MN8111,MN,8111,0.0434014,0.063800058,0
MN8116,MN,8116,0.0367736,0.054057192,0
MN8203,MN,8203,0.1355492,0.199257324,0
MN8204,MN,8204,0.0596502,0.087685794,0
MN8209,MN,8209,0.0498154,0.073228638,0
MN8215,MN,8215,0.0637124,0.093657228,0
MN8227,MN,8227,0.067347,0.09900009,0
MN8232,MN,8232,0.0656366,0.096485802,0
MN8233,MN,8233,0.0504568,0.074171496,0
MN8235,MN,8235,0.1306318,0.192028746,0
MN8263,MN,8263,0.1158796,0.170343012,0
MN8264,MN,8264,0.1028378,0.151171566,0
MN8265,MN,8265,0.142177,0.20900019,0
MN8279,MN,8279,0.1483772,0.218114484,0
MN8280,MN,8280,0.1244316,0.182914452,0
MN8284,MN,8284,0.0859476,0.126342972,0
MN8285,MN,8285,0.1511566,0.222200202,0
MN8286,MN,8286,0.1000584,0.147085848,0
MN8291,MN,8291,0.066278,0.09742866,0
MN8292,MN,8292,0.062002,0.09114294,0
MN8293,MN,8293,0.1565016,0.230057352,0
MN8304,MN,8304,0.0840234,0.123514398,0
MN8350,MN,8350,0.0605054,0.088942938,0
MN8353,MN,8353,0.0733334,0.107800098,0
MN8380,MN,8380,0.0466084,0.068514348,0
MN8381,MN,8381,0.0295044,0.043371468,0
MN8385,MN,8385,0.0463946,0.068200062,0
MN8392,MN,8392,0.0423324,0.062228628,0
